,vehicle_number,data_type,created_timestamp,lat,long,data_timestamp,vehicle_mode,odometer,speed,soc,dte,ac_status
1309,DL1ZC6079,NEMO_VEHICLE_LOCATION,01-02-20 6:31,28.49569108,77.08496838,01-02-20 6:29,,,,,,
1310,DL1ZC6002,NEMO_VEHICLE_STATUS,01-02-20 6:31,,,01-02-20 6:31,Drive,38578,46,51,69,Off
1311,DL1ZC6078,NEMO_VEHICLE_STATUS,01-02-20 6:31,,,01-02-20 6:30,Idle,30857,0,100,140,Off
1312,DL1ZC6004,NEMO_VEHICLE_STATUS,01-02-20 6:31,,,01-02-20 6:29,Idle,38022,0,100,140,Off
1313,DL1ZC4589,NEMO_VEHICLE_LOCATION,01-02-20 6:31,28.46433063,77.50894707,01-02-20 6:25,,,,,,
1314,DL1ZC6004,NEMO_VEHICLE_LOCATION,01-02-20 6:31,28.49601123,77.08426122,01-02-20 6:29,,,,,,
1315,DL1ZC6078,NEMO_VEHICLE_LOCATION,01-02-20 6:31,28.49527758,77.08536488,01-02-20 6:30,,,,,,
1316,DL1ZC6002,NEMO_VEHICLE_LOCATION,01-02-20 6:31,28.60281305,77.28938692,01-02-20 6:31,,,,,,
1317,DL1ZC6079,NEMO_VEHICLE_CLUSTER,01-02-20 6:31,,,01-02-20 6:29,,,,,,
1318,DL1ZC6078,NEMO_VEHICLE_CLUSTER,01-02-20 6:31,,,01-02-20 6:30,,,,,,
1319,DL1ZC6066,NEMO_VEHICLE_CLUSTER,01-02-20 6:31,,,01-02-20 6:30,,,,,,
1320,DL1ZC5985,NEMO_VEHICLE_CLUSTER,01-02-20 6:31,,,01-02-20 6:30,,,,,,
1321,DL1ZC6056,NEMO_VEHICLE_LOCATION,01-02-20 6:31,28.40968713,77.00044132,01-02-20 6:29,,,,,,
1322,DL1ZC5917,NEMO_VEHICLE_LOCATION,01-02-20 6:31,28.49702123,77.0826357,01-02-20 6:30,,,,,,
1323,DL1ZC5999,NEMO_VEHICLE_CLUSTER,01-02-20 6:31,,,31-01-20 17:12,,,,,,
1324,DL1ZC5939,NEMO_VEHICLE_LOCATION,01-02-20 6:31,28.43450358,77.10569995,01-02-20 6:31,,,,,,
1325,DL1ZC5943,NEMO_VEHICLE_CLUSTER,01-02-20 6:31,,,01-02-20 6:31,,,,,,
1326,DL1ZC6066,NEMO_VEHICLE_LOCATION,01-02-20 6:31,28.49718135,77.0828334,01-02-20 6:30,,,,,,
1327,DL1ZC5976,NEMO_VEHICLE_CLUSTER,01-02-20 6:31,,,01-02-20 6:31,,,,,,
1328,DL1ZC5969,NEMO_VEHICLE_LOCATION,01-02-20 6:31,28.43546632,77.04818853,31-01-20 14:03,,,,,,
1329,DL1ZC5922,NEMO_VEHICLE_LOCATION,01-02-20 6:31,28.4635522,77.50695962,01-02-20 5:13,,,,,,
1330,DL1ZC6056,NEMO_VEHICLE_CLUSTER,01-02-20 6:31,,,01-02-20 6:29,,,,,,
1331,DL1ZC5939,NEMO_VEHICLE_CLUSTER,01-02-20 6:31,,,01-02-20 6:31,,,,,,
1332,DL1ZC5943,NEMO_VEHICLE_LOCATION,01-02-20 6:31,28.49671335,77.0839326,01-02-20 6:31,,,,,,
1333,DL1ZC5917,NEMO_VEHICLE_CLUSTER,01-02-20 6:31,,,01-02-20 6:30,,,,,,
1334,DL1ZC5985,NEMO_VEHICLE_LOCATION,01-02-20 6:31,28.49682235,77.08269935,01-02-20 6:30,,,,,,
1335,DL1ZC5999,NEMO_VEHICLE_LOCATION,01-02-20 6:31,28.49702273,77.0827055,31-01-20 17:12,,,,,,
1336,DL1ZC5969,NEMO_VEHICLE_CLUSTER,01-02-20 6:31,,,31-01-20 14:03,,,,,,
1337,DL1ZC6079,NEMO_VEHICLE_STATUS,01-02-20 6:31,,,01-02-20 6:29,Idle,20283,0,100,140,Off
1338,DL1ZC5976,NEMO_VEHICLE_LOCATION,01-02-20 6:31,0,0,01-02-20 6:31,,,,,,
1339,DL1ZC5922,NEMO_VEHICLE_CLUSTER,01-02-20 6:31,,,01-02-20 5:13,,,,,,
1340,DL1ZC5985,NEMO_VEHICLE_STATUS,01-02-20 6:31,,,01-02-20 6:30,Idle,21741,0,100,139,Off
1341,DL1ZC6066,NEMO_VEHICLE_STATUS,01-02-20 6:31,,,01-02-20 6:30,FC,33000,0,99,138,Off
1342,DL1ZC5999,NEMO_VEHICLE_STATUS,01-02-20 6:31,,,31-01-20 17:12,Drive,29305,1,1,0,Off
1343,DL1ZC5943,NEMO_VEHICLE_STATUS,01-02-20 6:31,,,01-02-20 6:31,Idle,30538,0,100,139,Off
1344,DL1ZC5976,NEMO_VEHICLE_STATUS,01-02-20 6:31,,,01-02-20 6:31,Idle,32614,0,100,140,Off
1345,DL1ZC6056,NEMO_VEHICLE_STATUS,01-02-20 6:31,,,01-02-20 6:29,Idle,31632,0,51,66,Off
1346,DL1ZC5939,NEMO_VEHICLE_STATUS,01-02-20 6:31,,,01-02-20 6:31,FC,28280,0,72,101,Off
1347,DL1ZC5917,NEMO_VEHICLE_STATUS,01-02-20 6:31,,,01-02-20 6:30,Idle,22628,0,98,137,Off
1348,DL1ZC5969,NEMO_VEHICLE_STATUS,01-02-20 6:31,,,31-01-20 14:03,Idle,32051,0,42,56,Off
1349,DL1ZC5922,NEMO_VEHICLE_STATUS,01-02-20 6:31,,,01-02-20 5:13,Drive,27270,18.5,59,81,Off
1350,DL1ZC6079,NEMO_VEHICLE_LOCATION,01-02-20 6:27,28.49569108,77.08496838,01-02-20 6:25,,,,,,
1351,DL1ZC6002,NEMO_VEHICLE_CLUSTER,01-02-20 6:27,,,01-02-20 6:23,,,,,,
1352,DL1ZC4589,NEMO_VEHICLE_CLUSTER,01-02-20 6:27,,,01-02-20 6:25,,,,,,
1353,DL1ZC6004,NEMO_VEHICLE_CLUSTER,01-02-20 6:27,,,01-02-20 6:25,,,,,,
1354,DL1ZC4589,NEMO_VEHICLE_STATUS,01-02-20 6:27,,,01-02-20 6:25,Drive,48723,35.2,17,19,On
1355,DL1ZC6078,NEMO_VEHICLE_LOCATION,01-02-20 6:27,28.49527758,77.08536488,01-02-20 6:26,,,,,,
1356,DL1ZC6066,NEMO_VEHICLE_CLUSTER,01-02-20 6:27,,,01-02-20 6:26,,,,,,
1357,DL1ZC6004,NEMO_VEHICLE_STATUS,01-02-20 6:27,,,01-02-20 6:25,Idle,38022,0,100,140,Off
1358,DL1ZC6056,NEMO_VEHICLE_LOCATION,01-02-20 6:27,28.40968652,77.0004371,01-02-20 6:25,,,,,,
1359,DL1ZC5999,NEMO_VEHICLE_CLUSTER,01-02-20 6:27,,,31-01-20 17:12,,,,,,
1360,DL1ZC5976,NEMO_VEHICLE_CLUSTER,01-02-20 6:27,,,01-02-20 6:27,,,,,,
1361,DL1ZC5943,NEMO_VEHICLE_CLUSTER,01-02-20 6:27,,,01-02-20 6:27,,,,,,
1362,DL1ZC5985,NEMO_VEHICLE_CLUSTER,01-02-20 6:27,,,01-02-20 6:26,,,,,,
1363,DL1ZC5969,NEMO_VEHICLE_LOCATION,01-02-20 6:27,28.43546632,77.04818853,31-01-20 14:03,,,,,,
1364,DL1ZC5939,NEMO_VEHICLE_LOCATION,01-02-20 6:27,28.43450358,77.10569995,01-02-20 6:27,,,,,,
1365,DL1ZC5917,NEMO_VEHICLE_LOCATION,01-02-20 6:27,28.49702123,77.0826357,01-02-20 6:23,,,,,,
1366,DL1ZC5922,NEMO_VEHICLE_LOCATION,01-02-20 6:27,28.4635522,77.50695962,01-02-20 5:13,,,,,,
1367,DL1ZC6002,NEMO_VEHICLE_LOCATION,01-02-20 6:27,28.60281305,77.28938692,01-02-20 6:23,,,,,,
1368,DL1ZC5985,NEMO_VEHICLE_LOCATION,01-02-20 6:27,28.49682235,77.08269935,01-02-20 6:26,,,,,,
1369,DL1ZC6066,NEMO_VEHICLE_LOCATION,01-02-20 6:27,28.49718135,77.0828334,01-02-20 6:26,,,,,,
1370,DL1ZC6002,NEMO_VEHICLE_STATUS,01-02-20 6:27,,,01-02-20 6:23,Drive,38571,62,56,75,On
1371,DL1ZC4589,NEMO_VEHICLE_LOCATION,01-02-20 6:27,28.46433063,77.50894707,01-02-20 6:25,,,,,,
1372,DL1ZC5999,NEMO_VEHICLE_LOCATION,01-02-20 6:27,28.49702273,77.0827055,31-01-20 17:12,,,,,,
1373,DL1ZC6078,NEMO_VEHICLE_CLUSTER,01-02-20 6:27,,,01-02-20 6:26,,,,,,
1374,DL1ZC6056,NEMO_VEHICLE_CLUSTER,01-02-20 6:27,,,01-02-20 6:25,,,,,,
1375,DL1ZC5917,NEMO_VEHICLE_CLUSTER,01-02-20 6:27,,,01-02-20 6:23,,,,,,
1376,DL1ZC5939,NEMO_VEHICLE_CLUSTER,01-02-20 6:27,,,01-02-20 6:27,,,,,,
1377,DL1ZC5922,NEMO_VEHICLE_CLUSTER,01-02-20 6:27,,,01-02-20 5:13,,,,,,
1378,DL1ZC6066,NEMO_VEHICLE_STATUS,01-02-20 6:27,,,01-02-20 6:26,FC,33000,0,99,138,Off
1379,DL1ZC5943,NEMO_VEHICLE_LOCATION,01-02-20 6:27,28.49671335,77.0839326,01-02-20 6:27,,,,,,
1380,DL1ZC5976,NEMO_VEHICLE_LOCATION,01-02-20 6:27,0,0,01-02-20 6:27,,,,,,
1381,DL1ZC5969,NEMO_VEHICLE_CLUSTER,01-02-20 6:27,,,31-01-20 14:03,,,,,,
1382,DL1ZC5943,NEMO_VEHICLE_STATUS,01-02-20 6:27,,,01-02-20 6:27,Idle,30538,0,100,139,Off
1383,DL1ZC5976,NEMO_VEHICLE_STATUS,01-02-20 6:27,,,01-02-20 6:27,Idle,32614,0,100,140,Off
1384,DL1ZC5999,NEMO_VEHICLE_STATUS,01-02-20 6:27,,,31-01-20 17:12,Drive,29305,1,1,0,Off
1385,DL1ZC5985,NEMO_VEHICLE_STATUS,01-02-20 6:27,,,01-02-20 6:26,Idle,21741,0,100,139,Off
1386,DL1ZC6004,NEMO_VEHICLE_LOCATION,01-02-20 6:27,28.49601123,77.08426122,01-02-20 6:25,,,,,,
1387,DL1ZC6056,NEMO_VEHICLE_STATUS,01-02-20 6:27,,,01-02-20 6:25,Idle,31632,0,51,66,Off
1388,DL1ZC6079,NEMO_VEHICLE_CLUSTER,01-02-20 6:27,,,01-02-20 6:25,,,,,,
1389,DL1ZC6078,NEMO_VEHICLE_STATUS,01-02-20 6:27,,,01-02-20 6:26,Idle,30857,0,100,140,Off
1390,DL1ZC5939,NEMO_VEHICLE_STATUS,01-02-20 6:27,,,01-02-20 6:27,FC,28280,0,69,96,Off
1391,DL1ZC5917,NEMO_VEHICLE_STATUS,01-02-20 6:27,,,01-02-20 6:23,Idle,22628,0,98,137,Off
1392,DL1ZC5922,NEMO_VEHICLE_STATUS,01-02-20 6:27,,,01-02-20 5:13,Drive,27270,18.5,59,81,Off
1393,DL1ZC5969,NEMO_VEHICLE_STATUS,01-02-20 6:27,,,31-01-20 14:03,Idle,32051,0,42,56,Off
1394,DL1ZC6079,NEMO_VEHICLE_STATUS,01-02-20 6:27,,,01-02-20 6:25,Idle,20283,0,100,140,Off
1395,DL1ZC4589,NEMO_VEHICLE_LOCATION,01-02-20 6:25,28.46254392,77.50772732,01-02-20 6:23,,,,,,
1396,DL1ZC6002,NEMO_VEHICLE_LOCATION,01-02-20 6:25,28.60281305,77.28938692,01-02-20 6:23,,,,,,
1397,DL1ZC6004,NEMO_VEHICLE_LOCATION,01-02-20 6:25,28.49601123,77.08426122,01-02-20 6:23,,,,,,
1398,DL1ZC6078,NEMO_VEHICLE_CLUSTER,01-02-20 6:25,,,01-02-20 6:24,,,,,,
1399,DL1ZC6078,NEMO_VEHICLE_STATUS,01-02-20 6:25,,,01-02-20 6:24,Idle,30857,0,100,140,Off
1400,DL1ZC5976,NEMO_VEHICLE_LOCATION,01-02-20 6:25,0,0,01-02-20 6:25,,,,,,
1401,DL1ZC6078,NEMO_VEHICLE_LOCATION,01-02-20 6:25,28.49527758,77.08536488,01-02-20 6:24,,,,,,
1402,DL1ZC5999,NEMO_VEHICLE_LOCATION,01-02-20 6:25,28.49702273,77.0827055,31-01-20 17:12,,,,,,
1403,DL1ZC5985,NEMO_VEHICLE_LOCATION,01-02-20 6:25,28.49682235,77.08269935,01-02-20 6:24,,,,,,
1404,DL1ZC4589,NEMO_VEHICLE_CLUSTER,01-02-20 6:25,,,01-02-20 6:23,,,,,,
1405,DL1ZC6004,NEMO_VEHICLE_CLUSTER,01-02-20 6:25,,,01-02-20 6:23,,,,,,
1406,DL1ZC5969,NEMO_VEHICLE_CLUSTER,01-02-20 6:25,,,31-01-20 14:03,,,,,,
1407,DL1ZC6079,NEMO_VEHICLE_CLUSTER,01-02-20 6:25,,,01-02-20 6:23,,,,,,
1408,DL1ZC5939,NEMO_VEHICLE_CLUSTER,01-02-20 6:25,,,01-02-20 6:25,,,,,,
1409,DL1ZC6056,NEMO_VEHICLE_CLUSTER,01-02-20 6:25,,,01-02-20 6:23,,,,,,
1410,DL1ZC5943,NEMO_VEHICLE_LOCATION,01-02-20 6:25,28.49671335,77.0839326,01-02-20 6:25,,,,,,
1411,DL1ZC6066,NEMO_VEHICLE_LOCATION,01-02-20 6:25,28.49718135,77.0828334,01-02-20 6:24,,,,,,
1412,DL1ZC6079,NEMO_VEHICLE_LOCATION,01-02-20 6:25,28.49569108,77.08496838,01-02-20 6:23,,,,,,
1413,DL1ZC5922,NEMO_VEHICLE_CLUSTER,01-02-20 6:25,,,01-02-20 5:13,,,,,,
1414,DL1ZC5917,NEMO_VEHICLE_CLUSTER,01-02-20 6:25,,,01-02-20 6:23,,,,,,
1415,DL1ZC6079,NEMO_VEHICLE_STATUS,01-02-20 6:25,,,01-02-20 6:23,Idle,20283,0,100,140,Off
1416,DL1ZC6002,NEMO_VEHICLE_CLUSTER,01-02-20 6:25,,,01-02-20 6:23,,,,,,
1417,DL1ZC5939,NEMO_VEHICLE_STATUS,01-02-20 6:25,,,01-02-20 6:25,FC,28280,0,67,94,Off
1418,DL1ZC5917,NEMO_VEHICLE_STATUS,01-02-20 6:25,,,01-02-20 6:23,Idle,22628,0,98,137,Off
1419,DL1ZC5917,NEMO_VEHICLE_LOCATION,01-02-20 6:25,28.49702123,77.0826357,01-02-20 6:23,,,,,,
1420,DL1ZC6066,NEMO_VEHICLE_CLUSTER,01-02-20 6:25,,,01-02-20 6:24,,,,,,
1421,DL1ZC5976,NEMO_VEHICLE_CLUSTER,01-02-20 6:25,,,01-02-20 6:25,,,,,,
1422,DL1ZC6056,NEMO_VEHICLE_LOCATION,01-02-20 6:25,28.40968307,77.00043585,01-02-20 6:23,,,,,,
1423,DL1ZC5939,NEMO_VEHICLE_LOCATION,01-02-20 6:25,28.43450358,77.10569995,01-02-20 6:25,,,,,,
1424,DL1ZC5922,NEMO_VEHICLE_LOCATION,01-02-20 6:25,28.4635522,77.50695962,01-02-20 5:13,,,,,,
1425,DL1ZC5969,NEMO_VEHICLE_LOCATION,01-02-20 6:25,28.43546632,77.04818853,31-01-20 14:03,,,,,,
1426,DL1ZC5999,NEMO_VEHICLE_CLUSTER,01-02-20 6:25,,,31-01-20 17:12,,,,,,
1427,DL1ZC5985,NEMO_VEHICLE_CLUSTER,01-02-20 6:25,,,01-02-20 6:24,,,,,,
1428,DL1ZC5943,NEMO_VEHICLE_CLUSTER,01-02-20 6:25,,,01-02-20 6:25,,,,,,
1429,DL1ZC6002,NEMO_VEHICLE_STATUS,01-02-20 6:25,,,01-02-20 6:23,Drive,38571,62,56,75,On
1430,DL1ZC5969,NEMO_VEHICLE_STATUS,01-02-20 6:25,,,31-01-20 14:03,Idle,32051,0,42,56,Off
1431,DL1ZC6056,NEMO_VEHICLE_STATUS,01-02-20 6:25,,,01-02-20 6:23,Idle,31632,0,51,66,Off
1432,DL1ZC5922,NEMO_VEHICLE_STATUS,01-02-20 6:25,,,01-02-20 5:13,Drive,27270,18.5,59,81,Off
1433,DL1ZC6004,NEMO_VEHICLE_STATUS,01-02-20 6:25,,,01-02-20 6:23,Idle,38022,0,100,140,Off
1434,DL1ZC4589,NEMO_VEHICLE_STATUS,01-02-20 6:25,,,01-02-20 6:23,Drive,48722,72.4,17,20,On
1435,DL1ZC6066,NEMO_VEHICLE_STATUS,01-02-20 6:25,,,01-02-20 6:24,FC,33000,0,99,138,Off
1436,DL1ZC5943,NEMO_VEHICLE_STATUS,01-02-20 6:25,,,01-02-20 6:25,Idle,30538,0,100,139,Off
1437,DL1ZC5985,NEMO_VEHICLE_STATUS,01-02-20 6:25,,,01-02-20 6:24,Idle,21741,0,100,139,Off
1438,DL1ZC5999,NEMO_VEHICLE_STATUS,01-02-20 6:25,,,31-01-20 17:12,Drive,29305,1,1,0,Off
1439,DL1ZC5976,NEMO_VEHICLE_STATUS,01-02-20 6:25,,,01-02-20 6:25,Idle,32614,0,100,140,Off
1440,DL1ZC4589,NEMO_VEHICLE_CLUSTER,01-02-20 6:23,,,01-02-20 6:21,,,,,,
1441,DL1ZC6078,NEMO_VEHICLE_LOCATION,01-02-20 6:23,28.49527758,77.08536488,01-02-20 6:22,,,,,,
1442,DL1ZC6002,NEMO_VEHICLE_CLUSTER,01-02-20 6:23,,,01-02-20 6:21,,,,,,
1443,DL1ZC4589,NEMO_VEHICLE_STATUS,01-02-20 6:23,,,01-02-20 6:21,Drive,48720,77.7,19,22,On
1444,DL1ZC6002,NEMO_VEHICLE_STATUS,01-02-20 6:23,,,01-02-20 6:21,Drive,38568,63.9,58,78,On
1445,DL1ZC6004,NEMO_VEHICLE_CLUSTER,01-02-20 6:23,,,01-02-20 6:21,,,,,,
1446,DL1ZC6079,NEMO_VEHICLE_LOCATION,01-02-20 6:23,28.49569108,77.08496838,01-02-20 6:21,,,,,,
1447,DL1ZC6056,NEMO_VEHICLE_LOCATION,01-02-20 6:23,28.40968245,77.00043655,01-02-20 6:21,,,,,,
1448,DL1ZC5917,NEMO_VEHICLE_LOCATION,01-02-20 6:23,28.49702123,77.0826357,01-02-20 6:21,,,,,,
1449,DL1ZC6004,NEMO_VEHICLE_STATUS,01-02-20 6:23,,,01-02-20 6:21,Idle,38022,0,100,140,Off
1450,DL1ZC6066,NEMO_VEHICLE_CLUSTER,01-02-20 6:23,,,01-02-20 6:22,,,,,,
1451,DL1ZC5943,NEMO_VEHICLE_CLUSTER,01-02-20 6:23,,,01-02-20 6:23,,,,,,
1452,DL1ZC5922,NEMO_VEHICLE_LOCATION,01-02-20 6:23,28.4635522,77.50695962,01-02-20 5:13,,,,,,
1453,DL1ZC5969,NEMO_VEHICLE_LOCATION,01-02-20 6:23,28.43546632,77.04818853,31-01-20 14:03,,,,,,
1454,DL1ZC5939,NEMO_VEHICLE_LOCATION,01-02-20 6:23,28.43450358,77.10569995,01-02-20 6:23,,,,,,
1455,DL1ZC6066,NEMO_VEHICLE_LOCATION,01-02-20 6:23,28.49718135,77.0828334,01-02-20 6:22,,,,,,
1456,DL1ZC5943,NEMO_VEHICLE_LOCATION,01-02-20 6:23,28.49671335,77.0839326,01-02-20 6:23,,,,,,
1457,DL1ZC6056,NEMO_VEHICLE_CLUSTER,01-02-20 6:23,,,01-02-20 6:21,,,,,,
1458,DL1ZC5985,NEMO_VEHICLE_CLUSTER,01-02-20 6:23,,,01-02-20 6:22,,,,,,
1459,DL1ZC5976,NEMO_VEHICLE_CLUSTER,01-02-20 6:23,,,01-02-20 6:23,,,,,,
1460,DL1ZC5999,NEMO_VEHICLE_CLUSTER,01-02-20 6:23,,,31-01-20 17:12,,,,,,
1461,DL1ZC6066,NEMO_VEHICLE_STATUS,01-02-20 6:23,,,01-02-20 6:22,FC,33000,0,99,138,Off
1462,DL1ZC5985,NEMO_VEHICLE_STATUS,01-02-20 6:23,,,01-02-20 6:22,Idle,21741,0,100,139,Off
1463,DL1ZC5976,NEMO_VEHICLE_LOCATION,01-02-20 6:23,0,0,01-02-20 6:23,,,,,,
1464,DL1ZC6002,NEMO_VEHICLE_LOCATION,01-02-20 6:23,28.62162013,77.27770152,01-02-20 6:21,,,,,,
1465,DL1ZC4589,NEMO_VEHICLE_LOCATION,01-02-20 6:23,28.44823732,77.4896543,01-02-20 6:21,,,,,,
1466,DL1ZC5999,NEMO_VEHICLE_LOCATION,01-02-20 6:23,28.49702273,77.0827055,31-01-20 17:12,,,,,,
1467,DL1ZC5985,NEMO_VEHICLE_LOCATION,01-02-20 6:23,28.49682235,77.08269935,01-02-20 6:22,,,,,,
1468,DL1ZC6004,NEMO_VEHICLE_LOCATION,01-02-20 6:23,28.49601123,77.08426122,01-02-20 6:21,,,,,,
1469,DL1ZC5969,NEMO_VEHICLE_CLUSTER,01-02-20 6:23,,,31-01-20 14:03,,,,,,
1470,DL1ZC5917,NEMO_VEHICLE_CLUSTER,01-02-20 6:23,,,01-02-20 6:21,,,,,,
1471,DL1ZC5922,NEMO_VEHICLE_CLUSTER,01-02-20 6:23,,,01-02-20 5:13,,,,,,
1472,DL1ZC6079,NEMO_VEHICLE_CLUSTER,01-02-20 6:23,,,01-02-20 6:21,,,,,,
1473,DL1ZC6078,NEMO_VEHICLE_CLUSTER,01-02-20 6:23,,,01-02-20 6:22,,,,,,
1474,DL1ZC5939,NEMO_VEHICLE_CLUSTER,01-02-20 6:23,,,01-02-20 6:23,,,,,,
1475,DL1ZC5976,NEMO_VEHICLE_STATUS,01-02-20 6:23,,,01-02-20 6:23,Idle,32614,0,100,140,Off
1476,DL1ZC5999,NEMO_VEHICLE_STATUS,01-02-20 6:23,,,31-01-20 17:12,Drive,29305,1,1,0,Off
1477,DL1ZC5943,NEMO_VEHICLE_STATUS,01-02-20 6:23,,,01-02-20 6:23,Idle,30538,0,100,139,Off
1478,DL1ZC6056,NEMO_VEHICLE_STATUS,01-02-20 6:23,,,01-02-20 6:21,Idle,31632,0,51,66,Off
1479,DL1ZC5939,NEMO_VEHICLE_STATUS,01-02-20 6:23,,,01-02-20 6:23,FC,28280,0,66,92,Off
1480,DL1ZC5917,NEMO_VEHICLE_STATUS,01-02-20 6:23,,,01-02-20 6:21,Idle,22628,0,98,137,Off
1481,DL1ZC6078,NEMO_VEHICLE_STATUS,01-02-20 6:23,,,01-02-20 6:22,Idle,30857,0,100,140,Off
1482,DL1ZC6079,NEMO_VEHICLE_STATUS,01-02-20 6:23,,,01-02-20 6:21,Idle,20283,0,100,140,Off
1483,DL1ZC5969,NEMO_VEHICLE_STATUS,01-02-20 6:23,,,31-01-20 14:03,Idle,32051,0,42,56,Off
1484,DL1ZC5922,NEMO_VEHICLE_STATUS,01-02-20 6:23,,,01-02-20 5:13,Drive,27270,18.5,59,81,Off
1485,DL1ZC4589,NEMO_VEHICLE_CLUSTER,01-02-20 6:21,,,01-02-20 6:19,,,,,,
1486,DL1ZC4589,NEMO_VEHICLE_STATUS,01-02-20 6:21,,,01-02-20 6:19,Drive,48717,51.3,22,25,On
1487,DL1ZC6078,NEMO_VEHICLE_LOCATION,01-02-20 6:21,28.49527758,77.08536488,01-02-20 6:20,,,,,,
1488,DL1ZC6002,NEMO_VEHICLE_CLUSTER,01-02-20 6:21,,,01-02-20 6:19,,,,,,
1489,DL1ZC6004,NEMO_VEHICLE_CLUSTER,01-02-20 6:21,,,01-02-20 6:19,,,,,,
1490,DL1ZC6004,NEMO_VEHICLE_STATUS,01-02-20 6:21,,,01-02-20 6:19,Idle,38022,0,100,140,Off
1491,DL1ZC6002,NEMO_VEHICLE_STATUS,01-02-20 6:21,,,01-02-20 6:19,Drive,38566,78.8,59,80,On
1492,DL1ZC6079,NEMO_VEHICLE_LOCATION,01-02-20 6:21,28.49569108,77.08496838,01-02-20 6:19,,,,,,
1493,DL1ZC5943,NEMO_VEHICLE_CLUSTER,01-02-20 6:21,,,01-02-20 6:21,,,,,,
1494,DL1ZC6056,NEMO_VEHICLE_LOCATION,01-02-20 6:21,28.40968107,77.0004361,01-02-20 6:19,,,,,,
1495,DL1ZC5917,NEMO_VEHICLE_LOCATION,01-02-20 6:21,28.49702123,77.0826357,01-02-20 6:21,,,,,,
1496,DL1ZC5939,NEMO_VEHICLE_LOCATION,01-02-20 6:21,28.43450358,77.10569995,01-02-20 6:21,,,,,,
1497,DL1ZC5969,NEMO_VEHICLE_LOCATION,01-02-20 6:21,28.43546632,77.04818853,31-01-20 14:03,,,,,,
1498,DL1ZC5922,NEMO_VEHICLE_LOCATION,01-02-20 6:21,28.4635522,77.50695962,01-02-20 5:13,,,,,,
1499,DL1ZC6066,NEMO_VEHICLE_CLUSTER,01-02-20 6:21,,,01-02-20 6:20,,,,,,
1500,DL1ZC5985,NEMO_VEHICLE_CLUSTER,01-02-20 6:21,,,01-02-20 6:20,,,,,,
1501,DL1ZC5999,NEMO_VEHICLE_CLUSTER,01-02-20 6:21,,,31-01-20 17:12,,,,,,
1502,DL1ZC5976,NEMO_VEHICLE_CLUSTER,01-02-20 6:21,,,01-02-20 6:21,,,,,,
1503,DL1ZC6066,NEMO_VEHICLE_STATUS,01-02-20 6:21,,,01-02-20 6:20,FC,33000,0,99,138,Off
1504,DL1ZC6066,NEMO_VEHICLE_LOCATION,01-02-20 6:21,28.49718135,77.0828334,01-02-20 6:20,,,,,,
1505,DL1ZC6079,NEMO_VEHICLE_CLUSTER,01-02-20 6:21,,,01-02-20 6:19,,,,,,
1506,DL1ZC6004,NEMO_VEHICLE_LOCATION,01-02-20 6:21,28.49601123,77.08426122,01-02-20 6:19,,,,,,
1507,DL1ZC5985,NEMO_VEHICLE_LOCATION,01-02-20 6:21,28.49682235,77.08269935,01-02-20 6:20,,,,,,
1508,DL1ZC5999,NEMO_VEHICLE_LOCATION,01-02-20 6:21,28.49702273,77.0827055,31-01-20 17:12,,,,,,
1509,DL1ZC5943,NEMO_VEHICLE_LOCATION,01-02-20 6:21,28.49671335,77.0839326,01-02-20 6:21,,,,,,
1510,DL1ZC4589,NEMO_VEHICLE_LOCATION,01-02-20 6:21,28.453182,77.47145717,01-02-20 6:19,,,,,,
1511,DL1ZC6078,NEMO_VEHICLE_CLUSTER,01-02-20 6:21,,,01-02-20 6:20,,,,,,
1512,DL1ZC5917,NEMO_VEHICLE_CLUSTER,01-02-20 6:21,,,01-02-20 6:21,,,,,,
1513,DL1ZC6056,NEMO_VEHICLE_CLUSTER,01-02-20 6:21,,,01-02-20 6:19,,,,,,
1514,DL1ZC5969,NEMO_VEHICLE_CLUSTER,01-02-20 6:21,,,31-01-20 14:03,,,,,,
1515,DL1ZC5922,NEMO_VEHICLE_CLUSTER,01-02-20 6:21,,,01-02-20 5:13,,,,,,
1516,DL1ZC6002,NEMO_VEHICLE_LOCATION,01-02-20 6:21,28.62822867,77.26496872,01-02-20 6:19,,,,,,
1517,DL1ZC5939,NEMO_VEHICLE_CLUSTER,01-02-20 6:21,,,01-02-20 6:21,,,,,,
1518,DL1ZC5976,NEMO_VEHICLE_LOCATION,01-02-20 6:21,0,0,01-02-20 6:21,,,,,,
1519,DL1ZC5985,NEMO_VEHICLE_STATUS,01-02-20 6:21,,,01-02-20 6:20,Idle,21741,0,100,139,Off
1520,DL1ZC5999,NEMO_VEHICLE_STATUS,01-02-20 6:21,,,31-01-20 17:12,Drive,29305,1,1,0,Off
1521,DL1ZC5976,NEMO_VEHICLE_STATUS,01-02-20 6:21,,,01-02-20 6:21,Idle,32614,0,100,140,Off
1522,DL1ZC5943,NEMO_VEHICLE_STATUS,01-02-20 6:21,,,01-02-20 6:21,Idle,30538,0,100,139,Off
1523,DL1ZC6079,NEMO_VEHICLE_STATUS,01-02-20 6:21,,,01-02-20 6:19,Idle,20283,0,100,140,Off
1524,DL1ZC6056,NEMO_VEHICLE_STATUS,01-02-20 6:21,,,01-02-20 6:19,Idle,31632,0,51,66,Off
